transaction_id,account_id,transaction_type,transaction_date,transaction_mode,transaction_amount,remarks,currency
302,5,Loan_payment,"2025-08-03 18:54:35",Cheque,97122.00,"Loan_payment transaction",INR
303,32,Transfer,"2025-08-14 18:54:35",NEFT,77523.00,"Transfer transaction",INR
304,362,Transfer,"2025-09-13 18:54:35",Cheque,83020.00,"Transfer transaction",INR
305,205,Withdrawal,"2025-06-24 18:54:35",NEFT,19489.00,"Withdrawal transaction",INR
306,326,Transfer,"2025-07-17 18:54:35",ATM,97024.00,"Transfer transaction",INR
307,23,Withdrawal,"2025-05-08 18:54:35",ATM,52141.00,"Withdrawal transaction",INR
308,11,Loan_payment,"2025-08-18 18:54:35",Cheque,80241.00,"Loan_payment transaction",INR
309,288,Loan_payment,"2025-10-22 18:54:35",Cash,97867.00,"Loan_payment transaction",INR
310,50,Loan_payment,"2025-11-26 18:54:35",Cheque,64399.00,"Loan_payment transaction",INR
311,11,Withdrawal,"2025-05-02 18:54:35",NEFT,47091.00,"Withdrawal transaction",INR
312,82,Withdrawal,"2025-08-11 18:54:35",Online,61762.00,"Withdrawal transaction",INR
313,327,Transfer,"2026-01-26 18:54:35",Online,37994.00,"Transfer transaction",INR
314,280,Loan_payment,"2025-04-20 18:54:35",Cheque,20552.00,"Loan_payment transaction",INR
315,13,Withdrawal,"2025-10-31 18:54:35",ATM,68928.00,"Withdrawal transaction",INR
316,191,Transfer,"2025-07-15 18:54:35",Cheque,42241.00,"Transfer transaction",INR
317,369,Transfer,"2025-12-15 18:54:35",Online,67211.00,"Transfer transaction",INR
318,209,Withdrawal,"2025-09-17 18:54:35",Cheque,99428.00,"Withdrawal transaction",INR
319,403,Deposit,"2025-07-25 18:54:35",ATM,60684.00,"Deposit transaction",INR
320,189,Transfer,"2026-01-11 18:54:35",NEFT,58039.00,"Transfer transaction",INR
321,272,Loan_payment,"2025-10-21 18:54:35",NEFT,98378.00,"Loan_payment transaction",INR
322,34,Loan_payment,"2025-04-05 18:54:35",Online,44661.00,"Loan_payment transaction",INR
323,267,Deposit,"2025-12-13 18:54:35",NEFT,61804.00,"Deposit transaction",INR
324,38,Withdrawal,"2025-10-22 18:54:35",Cash,93006.00,"Withdrawal transaction",INR
325,130,Deposit,"2025-07-02 18:54:35",NEFT,61456.00,"Deposit transaction",INR
326,298,Withdrawal,"2026-02-01 18:54:35",NEFT,70993.00,"Withdrawal transaction",INR
327,270,Transfer,"2025-02-21 18:54:35",Cheque,13876.00,"Transfer transaction",INR
328,90,Deposit,"2025-11-23 18:54:35",ATM,13581.00,"Deposit transaction",INR
329,78,Transfer,"2025-10-14 18:54:35",ATM,25271.00,"Transfer transaction",INR
330,273,Withdrawal,"2025-07-09 18:54:35",NEFT,26530.00,"Withdrawal transaction",INR
331,100,Deposit,"2025-12-31 18:54:35",NEFT,39215.00,"Deposit transaction",INR
332,310,Withdrawal,"2025-06-01 18:54:35",Online,34872.00,"Withdrawal transaction",INR
333,93,Withdrawal,"2025-11-30 18:54:35",Online,98818.00,"Withdrawal transaction",INR
334,347,Deposit,"2025-03-03 18:54:35",Cheque,53900.00,"Deposit transaction",INR
335,363,Loan_payment,"2025-08-31 18:54:35",NEFT,49703.00,"Loan_payment transaction",INR
336,363,Withdrawal,"2025-06-19 18:54:35",Online,98050.00,"Withdrawal transaction",INR
337,326,Withdrawal,"2025-02-21 18:54:35",ATM,93323.00,"Withdrawal transaction",INR
338,228,Withdrawal,"2025-06-22 18:54:35",Cash,78711.00,"Withdrawal transaction",INR
339,390,Loan_payment,"2025-10-06 18:54:35",NEFT,72907.00,"Loan_payment transaction",INR
340,371,Deposit,"2025-05-09 18:54:35",NEFT,37783.00,"Deposit transaction",INR
341,98,Transfer,"2025-03-11 18:54:35",Cheque,85736.00,"Transfer transaction",INR
342,275,Transfer,"2025-05-10 18:54:35",Cash,50025.00,"Transfer transaction",INR
343,277,Deposit,"2025-10-26 18:54:35",Cheque,1656.00,"Deposit transaction",INR
344,258,Deposit,"2025-05-14 18:54:35",ATM,19023.00,"Deposit transaction",INR
345,171,Transfer,"2026-01-11 18:54:35",ATM,77026.00,"Transfer transaction",INR
346,41,Transfer,"2025-04-02 18:54:35",Cash,20668.00,"Transfer transaction",INR
347,143,Withdrawal,"2026-01-07 18:54:35",NEFT,9630.00,"Withdrawal transaction",INR
348,368,Loan_payment,"2025-11-15 18:54:35",NEFT,10444.00,"Loan_payment transaction",INR
349,156,Withdrawal,"2026-01-17 18:54:35",NEFT,11751.00,"Withdrawal transaction",INR
350,312,Withdrawal,"2025-08-14 18:54:35",NEFT,50659.00,"Withdrawal transaction",INR
351,384,Transfer,"2025-09-04 18:54:35",Cheque,10247.00,"Transfer transaction",INR
352,113,Deposit,"2025-07-07 18:54:35",Cash,935.00,"Deposit transaction",INR
353,373,Transfer,"2025-05-30 18:54:35",NEFT,65227.00,"Transfer transaction",INR
354,383,Transfer,"2026-01-16 18:54:35",Cheque,46418.00,"Transfer transaction",INR
355,156,Loan_payment,"2025-07-04 18:54:35",Cash,62552.00,"Loan_payment transaction",INR
356,298,Withdrawal,"2025-03-17 18:54:35",Cheque,72916.00,"Withdrawal transaction",INR
357,310,Transfer,"2025-04-02 18:54:35",Cash,96759.00,"Transfer transaction",INR
358,394,Transfer,"2025-06-06 18:54:35",Cash,11024.00,"Transfer transaction",INR
359,1,Transfer,"2026-01-25 18:54:35",Cheque,92851.00,"Transfer transaction",INR
360,41,Withdrawal,"2025-10-04 18:54:35",ATM,32781.00,"Withdrawal transaction",INR
361,342,Transfer,"2025-11-23 18:54:35",ATM,916.00,"Transfer transaction",INR
362,336,Withdrawal,"2025-12-29 18:54:35",Cheque,34359.00,"Withdrawal transaction",INR
363,193,Deposit,"2025-09-20 18:54:35",Online,92662.00,"Deposit transaction",INR
364,313,Withdrawal,"2025-11-07 18:54:35",Online,53688.00,"Withdrawal transaction",INR
365,351,Withdrawal,"2025-02-18 18:54:35",Cash,39939.00,"Withdrawal transaction",INR
366,310,Transfer,"2025-08-31 18:54:35",Online,75526.00,"Transfer transaction",INR
367,22,Withdrawal,"2025-05-20 18:54:35",ATM,88655.00,"Withdrawal transaction",INR
368,234,Withdrawal,"2026-01-09 18:54:35",Online,59372.00,"Withdrawal transaction",INR
369,311,Loan_payment,"2025-11-11 18:54:35",Online,44025.00,"Loan_payment transaction",INR
370,20,Deposit,"2025-11-12 18:54:35",Cash,44780.00,"Deposit transaction",INR
371,408,Transfer,"2025-04-09 18:54:35",NEFT,12533.00,"Transfer transaction",INR
372,151,Deposit,"2025-03-01 18:54:35",NEFT,24352.00,"Deposit transaction",INR
373,90,Withdrawal,"2025-07-14 18:54:35",Cash,20221.00,"Withdrawal transaction",INR
374,239,Loan_payment,"2025-03-20 18:54:35",ATM,10773.00,"Loan_payment transaction",INR
375,238,Loan_payment,"2025-05-08 18:54:35",Cheque,13606.00,"Loan_payment transaction",INR
376,377,Withdrawal,"2025-04-25 18:54:35",NEFT,20979.00,"Withdrawal transaction",INR
377,84,Withdrawal,"2025-09-24 18:54:35",ATM,57774.00,"Withdrawal transaction",INR
378,18,Loan_payment,"2025-08-30 18:54:35",NEFT,2773.00,"Loan_payment transaction",INR
379,268,Deposit,"2025-09-09 18:54:35",ATM,83055.00,"Deposit transaction",INR
380,130,Withdrawal,"2025-03-01 18:54:35",Cash,26245.00,"Withdrawal transaction",INR
381,326,Loan_payment,"2025-10-25 18:54:35",NEFT,3565.00,"Loan_payment transaction",INR
382,291,Transfer,"2025-04-01 18:54:35",Cash,56990.00,"Transfer transaction",INR
383,131,Loan_payment,"2025-05-06 18:54:35",Cash,94256.00,"Loan_payment transaction",INR
384,353,Loan_payment,"2026-02-06 18:54:35",NEFT,89414.00,"Loan_payment transaction",INR
385,98,Loan_payment,"2025-02-27 18:54:35",ATM,10373.00,"Loan_payment transaction",INR
386,344,Transfer,"2025-03-31 18:54:35",Online,22827.00,"Transfer transaction",INR
387,293,Withdrawal,"2025-04-20 18:54:35",ATM,87636.00,"Withdrawal transaction",INR
388,388,Deposit,"2025-05-04 18:54:35",Cheque,19671.00,"Deposit transaction",INR
389,63,Transfer,"2025-12-23 18:54:35",Online,40408.00,"Transfer transaction",INR
390,19,Loan_payment,"2025-05-24 18:54:35",ATM,78695.00,"Loan_payment transaction",INR
391,326,Deposit,"2025-06-23 18:54:35",Cash,72008.00,"Deposit transaction",INR
392,2,Withdrawal,"2026-02-11 18:54:35",ATM,8087.00,"Withdrawal transaction",INR
393,73,Transfer,"2025-09-20 18:54:35",NEFT,84153.00,"Transfer transaction",INR
394,147,Transfer,"2026-01-08 18:54:35",NEFT,55406.00,"Transfer transaction",INR
395,412,Deposit,"2025-09-20 18:54:35",Cheque,64026.00,"Deposit transaction",INR
396,155,Deposit,"2025-11-11 18:54:35",Online,64069.00,"Deposit transaction",INR
397,333,Transfer,"2025-11-28 18:54:35",ATM,21376.00,"Transfer transaction",INR
398,73,Transfer,"2025-08-14 18:54:35",Cheque,22448.00,"Transfer transaction",INR
399,326,Transfer,"2025-12-17 18:54:35",ATM,38978.00,"Transfer transaction",INR
400,191,Transfer,"2025-06-01 18:54:35",ATM,80021.00,"Transfer transaction",INR
401,166,Deposit,"2025-07-06 18:54:35",NEFT,86227.00,"Deposit transaction",INR
402,39,Loan_payment,"2025-02-28 18:54:35",Cheque,62371.00,"Loan_payment transaction",INR
403,393,Withdrawal,"2026-01-20 18:54:35",NEFT,82514.00,"Withdrawal transaction",INR
404,159,Withdrawal,"2025-06-29 18:54:35",Online,69334.00,"Withdrawal transaction",INR
405,250,Loan_payment,"2025-03-12 18:54:35",Online,11561.00,"Loan_payment transaction",INR
406,139,Withdrawal,"2025-11-10 18:54:35",Cheque,87694.00,"Withdrawal transaction",INR
407,196,Withdrawal,"2025-12-07 18:54:35",Cheque,56223.00,"Withdrawal transaction",INR
408,56,Deposit,"2025-04-26 18:54:35",Cheque,10648.00,"Deposit transaction",INR
409,148,Transfer,"2025-08-01 18:54:35",Online,36087.00,"Transfer transaction",INR
410,33,Transfer,"2025-12-08 18:54:35",NEFT,77389.00,"Transfer transaction",INR
411,206,Deposit,"2026-02-04 18:54:35",ATM,91273.00,"Deposit transaction",INR
412,80,Transfer,"2025-10-20 18:54:35",Cash,86249.00,"Transfer transaction",INR
413,120,Transfer,"2026-01-13 18:54:35",Cash,47754.00,"Transfer transaction",INR
414,29,Deposit,"2025-11-23 18:54:35",ATM,8658.00,"Deposit transaction",INR
415,353,Deposit,"2025-07-10 18:54:35",Cheque,54385.00,"Deposit transaction",INR
416,141,Withdrawal,"2025-03-08 18:54:35",Online,88714.00,"Withdrawal transaction",INR
417,160,Withdrawal,"2025-06-01 18:54:35",Cheque,9942.00,"Withdrawal transaction",INR
418,223,Deposit,"2025-10-05 18:54:35",NEFT,54528.00,"Deposit transaction",INR
419,413,Withdrawal,"2025-11-28 18:54:35",Cheque,87090.00,"Withdrawal transaction",INR
420,110,Transfer,"2026-02-08 18:54:35",NEFT,67986.00,"Transfer transaction",INR
421,85,Deposit,"2025-03-28 18:54:35",Cash,96147.00,"Deposit transaction",INR
422,62,Loan_payment,"2025-04-04 18:54:35",Online,8490.00,"Loan_payment transaction",INR
423,289,Deposit,"2025-12-29 18:54:35",Online,86231.00,"Deposit transaction",INR
424,397,Deposit,"2025-10-24 18:54:35",Cash,38470.00,"Deposit transaction",INR
425,121,Transfer,"2025-11-05 18:54:35",NEFT,51155.00,"Transfer transaction",INR
426,336,Transfer,"2025-12-21 18:54:35",Cash,19703.00,"Transfer transaction",INR
427,119,Loan_payment,"2025-12-25 18:54:35",Cash,96810.00,"Loan_payment transaction",INR
428,270,Deposit,"2025-09-22 18:54:35",Cash,81229.00,"Deposit transaction",INR
429,228,Deposit,"2026-01-21 18:54:35",ATM,54124.00,"Deposit transaction",INR
430,165,Transfer,"2025-11-02 18:54:35",Cheque,78471.00,"Transfer transaction",INR
431,230,Loan_payment,"2026-01-09 18:54:35",Online,90132.00,"Loan_payment transaction",INR
432,383,Transfer,"2025-06-21 18:54:35",ATM,30230.00,"Transfer transaction",INR
433,399,Deposit,"2025-12-29 18:54:35",ATM,82516.00,"Deposit transaction",INR
434,133,Deposit,"2025-05-07 18:54:35",NEFT,21294.00,"Deposit transaction",INR
435,191,Withdrawal,"2025-04-16 18:54:35",Cheque,95809.00,"Withdrawal transaction",INR
436,217,Loan_payment,"2025-07-13 18:54:35",Cheque,9800.00,"Loan_payment transaction",INR
437,74,Loan_payment,"2026-01-15 18:54:35",ATM,10715.00,"Loan_payment transaction",INR
438,248,Loan_payment,"2025-04-27 18:54:35",Cash,72852.00,"Loan_payment transaction",INR
439,335,Transfer,"2025-05-12 18:54:35",Cheque,61045.00,"Transfer transaction",INR
440,344,Transfer,"2025-12-24 18:54:35",Cash,83957.00,"Transfer transaction",INR
441,229,Loan_payment,"2025-05-23 18:54:35",ATM,31961.00,"Loan_payment transaction",INR
442,231,Deposit,"2025-05-29 18:54:35",Cheque,57414.00,"Deposit transaction",INR
443,335,Loan_payment,"2025-10-22 18:54:35",Cash,86758.00,"Loan_payment transaction",INR
444,222,Loan_payment,"2025-09-14 18:54:35",ATM,71263.00,"Loan_payment transaction",INR
445,50,Withdrawal,"2025-11-03 18:54:35",ATM,34172.00,"Withdrawal transaction",INR
446,183,Withdrawal,"2025-09-04 18:54:35",Cash,35562.00,"Withdrawal transaction",INR
447,323,Withdrawal,"2026-01-12 18:54:35",Cash,53082.00,"Withdrawal transaction",INR
448,177,Loan_payment,"2025-12-30 18:54:35",Online,85555.00,"Loan_payment transaction",INR
449,154,Deposit,"2025-08-08 18:54:35",ATM,46495.00,"Deposit transaction",INR
450,307,Withdrawal,"2025-07-24 18:54:35",Online,12279.00,"Withdrawal transaction",INR
451,82,Loan_payment,"2025-11-06 18:54:35",Cheque,28926.00,"Loan_payment transaction",INR
452,121,Deposit,"2025-12-28 18:54:35",Cheque,62540.00,"Deposit transaction",INR
453,223,Loan_payment,"2026-02-02 18:54:35",Cash,28100.00,"Loan_payment transaction",INR
454,395,Withdrawal,"2025-06-04 18:54:35",ATM,63623.00,"Withdrawal transaction",INR
455,120,Loan_payment,"2025-09-20 18:54:35",Cash,34447.00,"Loan_payment transaction",INR
456,191,Deposit,"2025-05-09 18:54:35",NEFT,8940.00,"Deposit transaction",INR
457,377,Withdrawal,"2025-11-10 18:54:35",Cash,21383.00,"Withdrawal transaction",INR
458,64,Withdrawal,"2025-02-27 18:54:35",Cash,96819.00,"Withdrawal transaction",INR
459,312,Deposit,"2025-06-02 18:54:35",Online,85524.00,"Deposit transaction",INR
460,358,Withdrawal,"2025-11-25 18:54:35",Cash,18177.00,"Withdrawal transaction",INR
461,7,Deposit,"2025-03-10 18:54:35",ATM,41304.00,"Deposit transaction",INR
462,127,Transfer,"2025-08-30 18:54:35",Cheque,72353.00,"Transfer transaction",INR
463,159,Withdrawal,"2025-04-13 18:54:35",ATM,51737.00,"Withdrawal transaction",INR
464,133,Withdrawal,"2025-04-28 18:54:35",NEFT,7698.00,"Withdrawal transaction",INR
465,249,Deposit,"2025-03-08 18:54:35",NEFT,58469.00,"Deposit transaction",INR
466,49,Withdrawal,"2025-05-08 18:54:35",Cash,76397.00,"Withdrawal transaction",INR
467,323,Withdrawal,"2025-03-28 18:54:35",Online,54969.00,"Withdrawal transaction",INR
468,64,Deposit,"2025-05-09 18:54:35",NEFT,10763.00,"Deposit transaction",INR
469,370,Loan_payment,"2025-07-25 18:54:35",Online,13311.00,"Loan_payment transaction",INR
470,128,Withdrawal,"2025-09-22 18:54:35",Cash,84885.00,"Withdrawal transaction",INR
471,321,Loan_payment,"2025-11-24 18:54:35",NEFT,65446.00,"Loan_payment transaction",INR
472,281,Withdrawal,"2025-09-08 18:54:35",Cash,69568.00,"Withdrawal transaction",INR
473,297,Deposit,"2025-07-22 18:54:35",Cash,26338.00,"Deposit transaction",INR
474,339,Withdrawal,"2025-06-15 18:54:35",ATM,36421.00,"Withdrawal transaction",INR
475,35,Loan_payment,"2025-03-01 18:54:35",ATM,40706.00,"Loan_payment transaction",INR
476,349,Loan_payment,"2025-10-24 18:54:35",Cash,30397.00,"Loan_payment transaction",INR
477,162,Loan_payment,"2025-05-02 18:54:35",Cheque,926.00,"Loan_payment transaction",INR
478,58,Deposit,"2025-04-13 18:54:35",NEFT,31841.00,"Deposit transaction",INR
479,258,Loan_payment,"2025-08-09 18:54:35",Cash,56345.00,"Loan_payment transaction",INR
480,157,Withdrawal,"2025-11-23 18:54:35",Cheque,31912.00,"Withdrawal transaction",INR
481,81,Loan_payment,"2026-02-09 18:54:35",Cheque,28599.00,"Loan_payment transaction",INR
482,73,Transfer,"2026-01-15 18:54:35",Online,82844.00,"Transfer transaction",INR
483,275,Withdrawal,"2025-06-17 18:54:35",Cheque,6037.00,"Withdrawal transaction",INR
484,165,Transfer,"2025-10-15 18:54:35",ATM,98402.00,"Transfer transaction",INR
485,233,Withdrawal,"2025-09-30 18:54:35",Cash,79405.00,"Withdrawal transaction",INR
486,311,Loan_payment,"2025-05-20 18:54:35",Cash,60195.00,"Loan_payment transaction",INR
487,288,Deposit,"2025-05-21 18:54:35",NEFT,23969.00,"Deposit transaction",INR
488,112,Loan_payment,"2025-05-27 18:54:35",ATM,12432.00,"Loan_payment transaction",INR
489,311,Transfer,"2025-09-15 18:54:35",Cheque,56745.00,"Transfer transaction",INR
490,158,Deposit,"2025-10-28 18:54:35",Online,64735.00,"Deposit transaction",INR
491,397,Transfer,"2025-02-25 18:54:35",NEFT,87373.00,"Transfer transaction",INR
492,72,Deposit,"2025-03-04 18:54:35",Cash,93967.00,"Deposit transaction",INR
493,189,Transfer,"2025-10-10 18:54:35",Cheque,41616.00,"Transfer transaction",INR
494,358,Transfer,"2025-11-18 18:54:35",ATM,25584.00,"Transfer transaction",INR
495,97,Transfer,"2025-08-22 18:54:35",Cash,44341.00,"Transfer transaction",INR
496,341,Loan_payment,"2025-09-30 18:54:35",NEFT,64869.00,"Loan_payment transaction",INR
497,23,Transfer,"2025-12-08 18:54:35",Cheque,14914.00,"Transfer transaction",INR
498,337,Loan_payment,"2025-07-16 18:54:35",Online,48623.00,"Loan_payment transaction",INR
499,162,Loan_payment,"2025-02-19 18:54:35",Cheque,18945.00,"Loan_payment transaction",INR
500,73,Deposit,"2025-05-13 18:54:35",Cheque,90848.00,"Deposit transaction",INR
501,297,Withdrawal,"2026-01-22 18:54:35",Online,28919.00,"Withdrawal transaction",INR
502,237,Transfer,"2025-03-15 18:54:35",ATM,64865.00,"Transfer transaction",INR
503,211,Withdrawal,"2025-05-02 18:54:35",Cash,76030.00,"Withdrawal transaction",INR
504,238,Transfer,"2025-12-07 18:54:35",Cash,48513.00,"Transfer transaction",INR
505,323,Deposit,"2025-06-21 18:54:35",Cash,30650.00,"Deposit transaction",INR
506,55,Deposit,"2026-02-14 18:54:35",Cheque,69180.00,"Deposit transaction",INR
507,125,Transfer,"2026-01-21 18:54:35",Cheque,49604.00,"Transfer transaction",INR
508,117,Deposit,"2025-03-03 18:54:35",Cash,19784.00,"Deposit transaction",INR
509,234,Deposit,"2026-02-08 18:54:35",Online,94866.00,"Deposit transaction",INR
510,322,Transfer,"2026-02-01 18:54:35",Cheque,81149.00,"Transfer transaction",INR
511,184,Deposit,"2025-06-26 18:54:35",Online,9665.00,"Deposit transaction",INR
512,402,Transfer,"2025-09-09 18:54:35",Online,90683.00,"Transfer transaction",INR
513,318,Withdrawal,"2025-02-26 18:54:35",ATM,51048.00,"Withdrawal transaction",INR
514,249,Transfer,"2026-01-18 18:54:35",Cash,9468.00,"Transfer transaction",INR
515,144,Withdrawal,"2025-10-06 18:54:35",NEFT,50976.00,"Withdrawal transaction",INR
516,371,Deposit,"2026-01-27 18:54:35",ATM,36913.00,"Deposit transaction",INR
517,56,Deposit,"2025-09-15 18:54:35",Cheque,52114.00,"Deposit transaction",INR
518,371,Withdrawal,"2025-07-01 18:54:35",Cash,20860.00,"Withdrawal transaction",INR
519,304,Transfer,"2025-03-01 18:54:35",NEFT,77132.00,"Transfer transaction",INR
520,347,Loan_payment,"2025-11-22 18:54:35",NEFT,28977.00,"Loan_payment transaction",INR
521,308,Loan_payment,"2025-08-11 18:54:35",NEFT,846.00,"Loan_payment transaction",INR
522,261,Deposit,"2025-09-04 18:54:35",Online,58906.00,"Deposit transaction",INR
523,277,Loan_payment,"2025-11-10 18:54:35",Online,98008.00,"Loan_payment transaction",INR
524,219,Transfer,"2025-09-10 18:54:35",Online,83275.00,"Transfer transaction",INR
525,353,Deposit,"2025-11-10 18:54:35",NEFT,93914.00,"Deposit transaction",INR
526,203,Transfer,"2025-06-11 18:54:35",ATM,64140.00,"Transfer transaction",INR
527,27,Deposit,"2025-03-11 18:54:35",Cash,27854.00,"Deposit transaction",INR
528,158,Withdrawal,"2025-12-01 18:54:35",Cheque,9005.00,"Withdrawal transaction",INR
529,159,Withdrawal,"2025-04-04 18:54:35",Online,28814.00,"Withdrawal transaction",INR
530,298,Transfer,"2026-02-08 18:54:35",ATM,97038.00,"Transfer transaction",INR
531,84,Deposit,"2025-12-24 18:54:35",NEFT,95150.00,"Deposit transaction",INR
532,398,Loan_payment,"2025-05-23 18:54:35",Cheque,34860.00,"Loan_payment transaction",INR
533,368,Withdrawal,"2025-03-13 18:54:35",Online,21669.00,"Withdrawal transaction",INR
534,141,Transfer,"2025-06-13 18:54:35",NEFT,90551.00,"Transfer transaction",INR
535,355,Transfer,"2026-01-10 18:54:35",Cheque,23920.00,"Transfer transaction",INR
536,130,Withdrawal,"2025-04-29 18:54:35",Cash,27062.00,"Withdrawal transaction",INR
537,163,Transfer,"2025-09-04 18:54:35",Online,56269.00,"Transfer transaction",INR
538,350,Loan_payment,"2025-03-07 18:54:35",Cheque,85784.00,"Loan_payment transaction",INR
539,408,Withdrawal,"2025-04-24 18:54:35",NEFT,7321.00,"Withdrawal transaction",INR
540,274,Deposit,"2025-07-26 18:54:35",ATM,84155.00,"Deposit transaction",INR
541,345,Loan_payment,"2025-07-28 18:54:35",NEFT,46722.00,"Loan_payment transaction",INR
542,131,Transfer,"2025-07-02 18:54:35",Cheque,90845.00,"Transfer transaction",INR
543,106,Withdrawal,"2025-07-28 18:54:35",Cash,40624.00,"Withdrawal transaction",INR
544,236,Deposit,"2025-11-04 18:54:35",Cheque,17886.00,"Deposit transaction",INR
545,133,Loan_payment,"2025-10-16 18:54:35",ATM,75282.00,"Loan_payment transaction",INR
