history_id,customer_id,branch_id,account_id,transaction_type,transaction_amount,opening_balance,closing_balance,transaction_date,transaction_mode,currency
280,173,34,364,Withdrawal,48416.63,98592.31,50175.68,"2024-03-27 02:43:16",Online,INR
281,315,33,362,Deposit,87102.30,86720.84,173823.14,"2025-11-13 17:18:20",NEFT,INR
282,246,49,97,Transfer,61069.82,33306.21,0.00,"2025-10-01 21:56:02",ATM,INR
283,59,9,414,Deposit,67755.38,32216.78,99972.16,"2024-12-13 16:39:12",Cash,INR
284,209,17,232,Loan_payment,79697.11,0.00,0.00,"2025-10-14 04:26:38",ATM,INR
285,58,38,372,Withdrawal,54075.03,19412.28,0.00,"2025-02-07 18:13:52",Online,INR
286,158,8,312,Deposit,62610.91,29192.06,91802.97,"2026-01-09 04:41:57",NEFT,INR
287,228,15,326,Withdrawal,51255.76,56696.99,5441.23,"2025-08-26 11:40:57",Online,INR
288,79,30,58,Withdrawal,82306.63,0.00,0.00,"2024-07-07 06:00:12",Online,INR
289,98,34,165,Loan_payment,85775.57,0.00,0.00,"2024-05-21 11:51:46",Cheque,INR
290,139,30,158,Deposit,77139.81,70896.09,148035.90,"2025-10-24 05:35:17",Cash,INR
291,24,6,11,Transfer,52561.74,67805.90,15244.16,"2024-07-22 04:30:02",Cash,INR
292,2,46,91,Deposit,28379.07,17987.37,46366.44,"2025-04-27 01:08:29",Cheque,INR
293,13,41,80,Withdrawal,22077.30,68858.34,46781.04,"2025-04-16 08:30:28",NEFT,INR
294,304,22,281,Deposit,85356.25,0.00,85356.25,"2024-12-21 00:27:10",ATM,INR
295,114,30,356,Deposit,76581.67,0.00,76581.67,"2025-04-08 14:39:33",ATM,INR
296,281,8,115,Transfer,88274.70,41370.83,0.00,"2025-04-21 02:19:18",Cash,INR
297,179,28,154,Withdrawal,14534.47,6289.73,0.00,"2025-10-31 05:47:14",Cheque,INR
298,139,4,8,Transfer,7185.75,5605.48,0.00,"2024-06-24 20:54:54",NEFT,INR
299,312,20,277,Loan_payment,85553.62,6014.33,0.00,"2024-09-17 16:17:24",Cheque,INR
300,70,16,268,Transfer,36984.76,7809.98,0.00,"2024-10-05 04:51:44",Online,INR
301,21,6,111,Deposit,28537.76,62405.48,90943.24,"2025-11-04 18:21:32",NEFT,INR
302,312,22,44,Withdrawal,21734.43,94060.37,72325.94,"2024-09-07 21:13:27",Online,INR
303,68,8,16,Loan_payment,2551.96,47657.28,45105.32,"2024-10-26 04:57:15",Online,INR
304,97,17,132,Deposit,76234.71,15587.74,91822.45,"2025-03-08 19:40:54",Cheque,INR
305,262,12,122,Withdrawal,71910.07,1167.75,0.00,"2024-03-16 09:09:32",Cash,INR
306,65,10,256,Deposit,25300.24,46583.52,71883.76,"2025-02-06 17:03:07",Cheque,INR
307,226,4,7,Transfer,25062.48,45220.21,20157.73,"2025-10-10 00:40:16",Online,INR
308,276,43,184,Withdrawal,6474.16,84794.50,78320.34,"2026-01-16 23:49:10",ATM,INR
309,86,46,189,Loan_payment,60070.32,34266.02,0.00,"2024-12-30 19:24:36",NEFT,INR
310,181,28,351,Transfer,49734.42,58267.70,8533.28,"2025-09-26 07:58:58",Online,INR
311,7,4,244,Withdrawal,55786.19,40414.31,0.00,"2025-07-11 15:18:35",NEFT,INR
312,237,2,299,Loan_payment,71825.77,19013.89,0.00,"2025-05-05 13:38:29",NEFT,INR
313,202,26,149,Transfer,1466.27,155494.50,154028.23,"2025-06-25 13:49:27",Cheque,INR
314,289,6,408,Withdrawal,20706.89,21145.28,438.39,"2025-12-01 19:50:41",ATM,INR
315,288,1,101,Deposit,43180.84,76720.29,119901.13,"2025-09-17 14:21:58",ATM,INR
316,3,13,262,Transfer,16526.12,82429.60,65903.48,"2024-07-22 08:31:28",Cash,INR
317,38,8,252,Transfer,54687.39,49586.90,0.00,"2025-11-19 18:32:21",Cheque,INR
318,305,43,382,Transfer,42190.96,7418.64,0.00,"2025-11-28 03:21:23",Online,INR
319,297,8,114,Transfer,37860.17,83977.78,46117.61,"2025-08-11 00:22:46",Cheque,INR
320,263,17,232,Loan_payment,28480.27,0.00,0.00,"2024-07-18 00:39:14",NEFT,INR
321,191,2,300,Transfer,22871.20,48278.50,25407.30,"2024-08-02 02:07:20",Online,INR
322,314,8,114,Loan_payment,84045.27,46117.61,0.00,"2024-03-27 22:46:08",Cheque,INR
323,214,5,10,Withdrawal,7668.75,0.00,0.00,"2025-09-29 16:54:29",Cash,INR
324,153,17,270,Deposit,71005.27,0.00,71005.27,"2024-04-06 06:39:25",ATM,INR
325,30,39,76,Deposit,85815.40,89430.10,175245.50,"2024-06-17 07:01:12",Cheque,INR
326,26,26,347,Deposit,83862.88,1853.90,85716.78,"2024-08-11 23:41:29",ATM,INR
327,93,21,41,Loan_payment,12352.61,132176.55,119823.94,"2025-11-02 07:06:36",Online,INR
328,176,28,293,Deposit,62555.86,0.00,62555.86,"2025-07-06 10:19:16",Cheque,INR
329,123,5,109,Loan_payment,73070.76,50923.94,0.00,"2026-01-02 20:09:11",ATM,INR
330,238,2,300,Deposit,48669.77,25407.30,74077.07,"2024-03-11 05:10:15",Online,INR
331,172,12,23,Transfer,24005.80,88165.25,64159.45,"2024-04-26 17:53:16",NEFT,INR
332,94,22,44,Withdrawal,51485.10,72325.94,20840.84,"2025-04-07 10:52:05",NEFT,INR
333,33,13,224,Deposit,12877.77,172798.04,185675.81,"2025-07-02 03:44:16",Cash,INR
334,51,42,83,Transfer,62321.90,97025.33,34703.43,"2025-11-12 13:29:42",Online,INR
335,105,7,212,Loan_payment,59690.56,66710.88,7020.32,"2024-08-13 18:39:58",Online,INR
336,227,41,180,Deposit,14639.49,57341.73,71981.22,"2025-10-14 08:18:25",Online,INR
337,81,19,275,Loan_payment,7230.49,10342.90,3112.41,"2025-02-20 05:38:32",Cheque,INR
338,90,29,294,Loan_payment,60367.91,18048.05,0.00,"2025-01-06 18:08:24",Online,INR
339,189,39,373,Withdrawal,63760.92,33411.16,0.00,"2025-03-21 03:21:22",ATM,INR
340,89,6,307,Loan_payment,1869.50,154453.16,152583.66,"2025-09-19 23:11:04",Cheque,INR
341,173,3,5,Withdrawal,85326.52,36541.27,0.00,"2024-04-30 15:33:50",Cheque,INR
342,254,44,186,Withdrawal,4504.90,42792.67,38287.77,"2024-08-23 13:34:09",NEFT,INR
343,81,5,247,Deposit,18151.81,10324.72,28476.53,"2025-12-28 17:26:03",ATM,INR
344,229,42,181,Withdrawal,32407.80,22662.86,0.00,"2025-09-14 23:14:17",NEFT,INR
345,193,27,349,Withdrawal,28654.20,0.00,0.00,"2024-06-20 04:27:42",NEFT,INR
346,240,8,214,Withdrawal,58750.39,15290.30,0.00,"2025-12-15 11:04:58",Cheque,INR
347,8,6,210,Loan_payment,41091.76,66779.91,25688.15,"2024-12-25 11:43:11",Cheque,INR
348,136,23,45,Deposit,86113.72,2705.97,88819.69,"2026-01-06 09:50:01",Cheque,INR
349,17,37,172,Loan_payment,85794.55,22892.56,0.00,"2026-01-17 08:33:48",Online,INR
350,138,46,189,Deposit,26150.85,0.00,26150.85,"2025-06-02 21:24:20",ATM,INR
351,57,19,37,Withdrawal,58805.53,56223.84,0.00,"2024-03-06 21:38:26",Online,INR
352,277,12,320,Deposit,24852.77,65443.94,90296.71,"2024-03-19 22:54:39",Cash,INR
353,115,41,81,Transfer,66144.06,91897.44,25753.38,"2025-01-26 10:34:33",Cash,INR
354,63,18,332,Withdrawal,20130.96,36887.49,16756.53,"2025-04-08 11:04:56",NEFT,INR
355,239,10,416,Deposit,67617.75,95245.15,162862.90,"2025-05-01 17:27:06",ATM,INR
356,303,13,263,Withdrawal,59029.70,0.00,0.00,"2024-03-02 22:42:45",ATM,INR
357,248,24,48,Loan_payment,28959.85,0.00,0.00,"2024-06-01 07:59:59",Cheque,INR
358,283,13,321,Deposit,56657.02,80545.77,137202.79,"2025-09-02 05:33:01",NEFT,INR
359,291,38,74,Withdrawal,62449.27,36108.58,0.00,"2024-03-20 16:36:57",NEFT,INR
360,51,22,44,Transfer,34195.76,20840.84,0.00,"2025-08-06 04:07:02",Cheque,INR
361,283,31,159,Withdrawal,46535.44,26683.62,0.00,"2025-10-21 05:46:06",Cash,INR
362,22,27,152,Deposit,68959.66,0.00,68959.66,"2024-03-19 11:32:14",Cheque,INR
363,267,4,206,Transfer,50617.69,93979.57,43361.88,"2024-07-15 06:03:25",Cheque,INR
364,255,44,185,Withdrawal,59632.55,97955.18,38322.63,"2024-10-20 07:36:06",Cheque,INR
365,172,15,227,Transfer,14220.89,0.00,0.00,"2025-08-01 21:35:19",NEFT,INR
366,149,15,267,Deposit,26918.04,13314.65,40232.69,"2025-01-14 19:29:57",Cheque,INR
367,11,29,295,Withdrawal,55564.44,33477.29,0.00,"2025-04-05 07:15:20",Online,INR
368,307,47,389,Deposit,51729.04,14715.22,66444.26,"2025-12-09 17:25:56",Online,INR
369,61,12,319,Deposit,29658.24,75696.50,105354.74,"2025-07-01 13:58:06",Cash,INR
370,285,20,277,Loan_payment,15127.85,0.00,0.00,"2025-10-19 07:04:25",NEFT,INR
371,107,9,413,Loan_payment,87757.57,7426.51,0.00,"2025-08-12 08:00:57",NEFT,INR
372,11,39,77,Withdrawal,6011.95,53173.15,47161.20,"2025-03-25 01:52:13",Cheque,INR
373,257,9,18,Loan_payment,37526.06,38445.49,919.43,"2025-07-04 07:33:51",Cheque,INR
374,159,5,405,Transfer,68542.74,0.00,0.00,"2024-07-04 18:22:37",Cheque,INR
375,229,7,112,Deposit,86738.93,96841.25,183580.18,"2024-08-10 21:13:25",Cash,INR
376,118,9,17,Deposit,64077.04,0.00,64077.04,"2025-06-20 12:32:11",Cash,INR
377,53,31,160,Withdrawal,83553.19,58486.26,0.00,"2024-04-01 21:42:49",Online,INR
378,195,50,198,Transfer,47627.02,68234.13,20607.11,"2025-03-25 15:54:36",ATM,INR
379,146,23,46,Transfer,31588.27,74416.02,42827.75,"2024-11-12 02:36:45",Cash,INR
380,253,15,267,Loan_payment,62726.41,40232.69,0.00,"2025-09-11 23:17:29",Cash,INR
381,279,35,69,Withdrawal,5439.57,0.00,0.00,"2025-03-27 01:54:22",Cheque,INR
382,304,6,210,Withdrawal,71758.65,25688.15,0.00,"2025-09-01 18:05:10",Cheque,INR
383,239,10,20,Transfer,83021.64,0.00,0.00,"2025-05-18 02:23:39",ATM,INR
384,181,23,341,Withdrawal,67847.47,23770.76,0.00,"2024-05-30 00:33:43",Cheque,INR
385,262,16,129,Transfer,483.95,49954.08,49470.13,"2025-01-29 14:26:22",Cash,INR
386,287,43,85,Transfer,59529.45,98553.12,39023.67,"2024-07-31 21:04:44",Cash,INR
387,73,26,149,Loan_payment,13041.81,154028.23,140986.42,"2025-08-04 21:41:47",Online,INR
388,203,34,66,Withdrawal,30531.13,80816.26,50285.13,"2025-03-26 05:44:01",ATM,INR
389,76,40,375,Withdrawal,46039.80,67799.23,21759.43,"2025-06-05 05:00:24",ATM,INR
390,188,43,184,Transfer,65426.62,78320.34,12893.72,"2025-08-12 02:44:23",ATM,INR
391,240,6,11,Withdrawal,35911.05,15244.16,0.00,"2024-10-16 03:40:59",Online,INR
392,76,4,205,Withdrawal,12484.34,93986.63,81502.29,"2025-06-13 06:21:59",Cash,INR
393,108,2,241,Withdrawal,88201.05,81263.64,0.00,"2024-08-30 17:23:50",Cheque,INR
394,43,7,212,Loan_payment,67617.10,7020.32,0.00,"2024-06-29 19:42:01",Cheque,INR
395,55,36,170,Loan_payment,24305.54,14239.13,0.00,"2024-08-09 23:41:28",Cash,INR
396,237,31,160,Deposit,5824.71,0.00,5824.71,"2025-06-09 12:36:25",ATM,INR
397,105,31,358,Transfer,9661.10,88443.36,78782.26,"2024-12-09 15:26:17",NEFT,INR
398,225,36,71,Loan_payment,71118.32,53056.22,0.00,"2024-02-18 14:04:33",Cheque,INR
399,307,9,313,Withdrawal,19416.17,26777.44,7361.27,"2024-12-09 07:48:04",Online,INR
400,47,29,56,Loan_payment,78288.30,0.00,0.00,"2025-08-29 13:04:42",ATM,INR
401,53,35,366,Withdrawal,19626.71,91745.90,72119.19,"2025-04-28 08:32:41",Cheque,INR
402,205,9,255,Withdrawal,7581.01,11127.69,3546.68,"2024-03-30 10:26:48",NEFT,INR
403,292,20,237,Deposit,86976.70,0.00,86976.70,"2024-04-15 16:42:29",ATM,INR
404,314,11,22,Withdrawal,69161.71,69947.52,785.81,"2025-04-28 16:18:24",Cash,INR
405,314,7,113,Transfer,25090.11,11085.64,0.00,"2025-04-16 06:00:18",ATM,INR
406,283,8,115,Transfer,1886.44,0.00,0.00,"2024-09-04 13:37:26",ATM,INR
407,23,7,310,Loan_payment,55644.84,20264.14,0.00,"2024-03-14 23:54:40",Cash,INR
408,122,3,243,Loan_payment,24170.44,105219.75,81049.31,"2024-08-30 20:04:47",Online,INR
409,277,1,199,Transfer,84947.43,92817.91,7870.48,"2025-04-07 07:18:34",Cash,INR
410,285,23,341,Transfer,36152.05,0.00,0.00,"2025-03-04 04:27:47",Online,INR
411,74,46,91,Deposit,89454.51,46366.44,135820.95,"2025-07-05 13:52:41",NEFT,INR
412,238,6,11,Loan_payment,56750.18,0.00,0.00,"2024-06-14 06:56:51",Online,INR
413,313,19,274,Transfer,61772.10,0.00,0.00,"2024-11-12 02:34:34",NEFT,INR
414,77,13,224,Transfer,59171.98,185675.81,126503.83,"2025-09-18 01:39:08",ATM,INR
415,234,18,273,Deposit,8427.86,75541.57,83969.43,"2025-05-28 12:31:04",ATM,INR
416,279,24,145,Transfer,72228.57,0.00,0.00,"2024-10-03 00:02:07",ATM,INR
417,41,16,328,Loan_payment,87228.79,33908.82,0.00,"2025-12-18 11:14:44",NEFT,INR
418,165,24,284,Loan_payment,39964.36,35834.32,0.00,"2024-12-11 14:20:50",NEFT,INR
419,136,44,185,Loan_payment,42796.54,38322.63,0.00,"2024-07-12 13:27:32",Cash,INR
420,265,45,385,Deposit,38078.76,131959.93,170038.69,"2024-03-15 12:47:23",ATM,INR
421,269,16,130,Withdrawal,74396.19,76537.23,2141.04,"2025-03-15 19:45:19",Cheque,INR
422,125,6,407,Deposit,41972.32,73544.85,115517.17,"2025-05-01 14:44:56",Cheque,INR
423,109,48,194,Withdrawal,77066.25,0.00,0.00,"2024-05-10 20:37:35",Cash,INR
424,94,11,317,Loan_payment,44989.64,0.00,0.00,"2024-10-30 17:44:30",Cheque,INR
425,101,6,408,Transfer,39378.56,438.39,0.00,"2025-08-17 22:54:47",Cheque,INR
426,87,31,60,Loan_payment,23952.69,6755.11,0.00,"2024-02-20 04:52:52",Online,INR
427,282,18,272,Deposit,88236.99,69601.10,157838.09,"2025-03-03 10:48:42",Online,INR
428,309,10,218,Deposit,15557.74,28547.47,44105.21,"2026-01-31 14:52:35",NEFT,INR
429,249,19,236,Loan_payment,59480.45,79494.61,20014.16,"2025-07-19 11:27:54",Cash,INR
430,153,1,2,Loan_payment,20836.28,14084.10,0.00,"2024-04-28 19:22:24",ATM,INR
431,74,3,5,Withdrawal,87929.62,0.00,0.00,"2025-12-20 10:03:54",ATM,INR
432,17,17,329,Transfer,33495.07,5707.02,0.00,"2025-02-18 08:19:33",Online,INR
433,293,5,108,Loan_payment,46674.66,9512.74,0.00,"2024-05-27 18:11:41",Cheque,INR
434,47,29,294,Withdrawal,4189.51,0.00,0.00,"2024-07-23 18:32:23",Online,INR
435,308,49,393,Loan_payment,17337.07,0.00,0.00,"2024-12-12 08:04:18",ATM,INR
436,36,37,72,Loan_payment,89972.25,65866.04,0.00,"2024-03-15 19:09:21",Cheque,INR
437,250,17,34,Withdrawal,41424.53,0.00,0.00,"2025-04-27 15:56:51",Cheque,INR
438,58,20,237,Loan_payment,48487.96,86976.70,38488.74,"2024-06-15 13:18:50",ATM,INR
439,137,44,383,Transfer,49281.56,18097.81,0.00,"2025-03-01 18:22:36",Cash,INR
440,253,31,60,Withdrawal,69612.49,0.00,0.00,"2025-08-19 21:50:26",Cheque,INR
441,287,35,168,Withdrawal,52145.62,98563.26,46417.64,"2024-10-17 14:57:02",Cash,INR
442,186,18,273,Loan_payment,69794.13,83969.43,14175.30,"2024-07-21 14:39:30",ATM,INR
443,82,17,33,Deposit,68230.76,21932.31,90163.07,"2025-06-03 11:21:21",Online,INR
444,10,15,30,Transfer,20420.39,71701.30,51280.91,"2025-08-21 12:58:13",ATM,INR
445,169,21,337,Deposit,28035.33,45248.88,73284.21,"2024-07-17 00:45:41",NEFT,INR
446,15,24,47,Loan_payment,54437.61,0.00,0.00,"2025-09-17 05:28:44",ATM,INR
447,168,20,40,Loan_payment,49725.17,8984.57,0.00,"2024-06-26 10:45:27",NEFT,INR
448,198,5,9,Deposit,18713.67,99007.05,117720.72,"2025-07-27 18:59:41",Cheque,INR
449,264,14,28,Withdrawal,21197.63,17921.81,0.00,"2024-10-02 17:34:40",NEFT,INR
450,16,16,229,Transfer,26713.45,85450.78,58737.33,"2024-03-10 22:52:28",Online,INR
451,245,18,331,Transfer,35963.04,121417.69,85454.65,"2024-03-21 13:58:10",ATM,INR
452,302,2,399,Loan_payment,84506.39,84350.85,0.00,"2024-08-26 20:07:01",NEFT,INR
453,143,14,323,Transfer,47708.24,0.00,0.00,"2024-03-25 03:53:01",NEFT,INR
454,241,19,274,Loan_payment,16013.70,0.00,0.00,"2025-03-24 17:13:58",NEFT,INR
455,138,13,223,Deposit,37856.16,0.00,37856.16,"2025-11-22 07:15:18",NEFT,INR
456,123,16,327,Deposit,75495.24,15870.60,91365.84,"2025-07-23 21:39:33",NEFT,INR
457,204,20,335,Transfer,46469.60,84398.46,37928.86,"2025-06-28 01:15:09",Cash,INR
458,267,8,411,Withdrawal,57466.25,0.00,0.00,"2025-07-25 11:35:30",NEFT,INR
459,23,24,343,Loan_payment,16855.71,86614.85,69759.14,"2024-05-06 21:47:16",Cash,INR
460,242,47,389,Deposit,7941.52,66444.26,74385.78,"2025-09-13 19:21:24",Cash,INR
461,124,10,217,Withdrawal,34759.12,97717.95,62958.83,"2024-06-11 01:43:27",Cash,INR
462,159,13,26,Withdrawal,64875.22,21490.16,0.00,"2024-05-30 02:03:52",NEFT,INR
463,48,36,368,Withdrawal,65990.07,61877.00,0.00,"2025-06-03 13:44:01",Cash,INR
464,97,10,20,Withdrawal,14878.19,0.00,0.00,"2024-10-04 22:33:00",Cash,INR
465,176,6,110,Withdrawal,69621.40,53676.05,0.00,"2025-07-18 03:47:33",Cash,INR
466,117,45,88,Deposit,45561.54,7123.68,52685.22,"2025-12-25 20:58:23",NEFT,INR
467,273,2,300,Loan_payment,51683.80,74077.07,22393.27,"2026-01-26 09:59:44",ATM,INR
468,234,2,3,Loan_payment,48300.45,51750.24,3449.79,"2024-09-27 20:12:29",NEFT,INR
469,242,34,67,Deposit,2507.85,43918.75,46426.60,"2025-07-31 06:34:01",NEFT,INR
470,79,30,355,Transfer,56337.53,152714.44,96376.91,"2025-08-08 10:21:31",NEFT,INR
471,4,26,50,Loan_payment,47092.48,0.00,0.00,"2025-03-11 18:25:47",Cash,INR
472,217,37,369,Withdrawal,65885.31,6241.51,0.00,"2025-10-05 17:01:01",NEFT,INR
473,120,2,102,Withdrawal,74109.48,0.00,0.00,"2024-03-21 07:38:18",ATM,INR
474,115,19,37,Transfer,81658.25,0.00,0.00,"2024-08-26 23:36:10",Online,INR
475,140,24,343,Deposit,32583.81,69759.14,102342.95,"2024-06-16 02:56:24",NEFT,INR
476,250,43,184,Transfer,20714.51,12893.72,0.00,"2024-09-25 18:51:55",NEFT,INR
477,15,9,216,Deposit,76920.44,47138.78,124059.22,"2025-07-26 20:19:09",NEFT,INR
478,131,10,119,Withdrawal,78051.59,87014.09,8962.50,"2025-04-12 12:18:01",ATM,INR
479,85,45,89,Loan_payment,27243.34,54975.96,27732.62,"2024-08-11 21:07:00",Online,INR
480,51,9,413,Loan_payment,65406.90,0.00,0.00,"2025-09-15 20:42:55",NEFT,INR
481,197,50,396,Deposit,2500.06,126541.39,129041.45,"2025-10-30 15:49:11",Cheque,INR
482,141,23,46,Transfer,8576.79,42827.75,34250.96,"2025-03-19 23:36:02",Cash,INR
483,143,35,366,Deposit,68486.86,72119.19,140606.05,"2025-10-11 14:24:19",NEFT,INR
484,260,28,293,Loan_payment,3497.61,62555.86,59058.25,"2025-12-14 07:19:42",Cheque,INR
485,131,1,200,Deposit,33246.22,34928.67,68174.89,"2025-06-10 14:58:05",Online,INR
486,35,41,378,Deposit,56667.15,12529.98,69197.13,"2025-06-15 18:55:16",Cheque,INR
487,287,15,127,Loan_payment,24809.75,2398.78,0.00,"2024-12-28 00:21:44",ATM,INR
488,193,1,2,Loan_payment,30800.79,0.00,0.00,"2024-09-09 13:40:40",NEFT,INR
489,92,11,22,Loan_payment,5118.34,785.81,0.00,"2024-12-01 20:25:37",Online,INR
490,11,27,152,Withdrawal,3836.34,68959.66,65123.32,"2025-10-16 16:02:03",ATM,INR
491,26,29,294,Transfer,28784.81,0.00,0.00,"2024-10-13 09:57:38",ATM,INR
492,308,50,197,Transfer,53943.03,397.01,0.00,"2024-04-27 17:51:10",Cash,INR
493,283,2,400,Withdrawal,31343.79,117942.24,86598.45,"2025-07-12 10:20:20",Cash,INR
494,148,26,51,Deposit,12086.41,0.00,12086.41,"2025-04-14 16:14:07",ATM,INR
495,207,38,371,Loan_payment,72632.07,1767.02,0.00,"2025-06-26 04:57:14",Cheque,INR
496,247,22,281,Deposit,21132.76,85356.25,106489.01,"2024-08-11 02:09:31",Cash,INR
497,237,6,111,Withdrawal,88625.02,90943.24,2318.22,"2024-12-04 01:25:01",ATM,INR
498,146,10,416,Loan_payment,25567.89,162862.90,137295.01,"2024-04-10 18:06:11",NEFT,INR
499,225,39,176,Withdrawal,66924.72,69847.78,2923.06,"2024-03-20 13:51:40",Online,INR
500,58,6,210,Transfer,71280.47,0.00,0.00,"2026-02-13 15:10:58",Cheque,INR
501,241,46,189,Loan_payment,49318.24,26150.85,0.00,"2025-07-21 18:05:04",NEFT,INR
502,226,11,258,Deposit,68508.42,98641.75,167150.17,"2024-09-30 03:44:12",Cash,INR
503,269,13,223,Loan_payment,63354.39,37856.16,0.00,"2026-01-18 01:16:09",Online,INR
504,296,22,281,Transfer,7552.95,106489.01,98936.06,"2025-05-29 13:38:35",Cheque,INR
505,175,9,215,Withdrawal,56244.29,54795.03,0.00,"2025-10-01 01:44:32",Cheque,INR
506,115,30,296,Transfer,70024.47,9080.48,0.00,"2025-04-10 19:42:10",Cash,INR
507,137,21,41,Loan_payment,89301.48,119823.94,30522.46,"2024-07-10 00:44:36",Cheque,INR
508,307,2,241,Loan_payment,42070.78,0.00,0.00,"2024-09-28 01:11:49",Cheque,INR
509,280,32,162,Deposit,20002.95,61899.86,81902.81,"2024-10-24 14:06:40",Cash,INR
510,301,10,416,Deposit,61591.92,137295.01,198886.93,"2025-02-28 08:19:35",ATM,INR
511,190,26,150,Deposit,35286.79,22100.69,57387.48,"2024-10-17 03:45:22",Cash,INR
512,191,18,331,Withdrawal,60632.37,85454.65,24822.28,"2024-10-09 08:47:53",NEFT,INR
513,126,26,50,Transfer,9386.50,0.00,0.00,"2025-03-10 00:45:40",Cash,INR
514,224,34,66,Transfer,4176.90,50285.13,46108.23,"2024-05-14 06:38:27",Cash,INR
515,86,48,193,Transfer,19737.56,71269.14,51531.58,"2024-04-04 00:15:17",Cheque,INR
516,238,18,233,Withdrawal,68368.05,0.00,0.00,"2024-10-18 00:12:57",ATM,INR
517,281,9,254,Withdrawal,46177.99,70308.80,24130.81,"2024-08-08 06:04:33",NEFT,INR
518,241,27,151,Loan_payment,84528.01,52698.65,0.00,"2024-03-20 22:55:44",Cheque,INR
519,257,1,298,Transfer,72590.72,84723.38,12132.66,"2026-01-25 17:32:30",NEFT,INR
520,293,45,187,Loan_payment,20652.81,30911.98,10259.17,"2024-05-19 16:45:46",ATM,INR
521,8,4,404,Transfer,84677.54,25376.16,0.00,"2025-09-05 07:48:08",NEFT,INR
522,121,4,7,Deposit,27284.62,20157.73,47442.35,"2024-09-18 14:57:58",Cheque,INR
523,10,5,9,Loan_payment,31107.27,117720.72,86613.45,"2025-09-14 00:26:11",NEFT,INR
524,19,47,390,Withdrawal,28783.23,122513.28,93730.05,"2025-11-28 14:35:14",Online,INR
525,158,18,272,Loan_payment,787.79,157838.09,157050.30,"2024-10-04 09:54:23",Online,INR
526,107,33,163,Transfer,30521.21,0.00,0.00,"2025-09-20 23:23:56",Online,INR
527,174,40,178,Transfer,10250.23,63942.58,53692.35,"2024-09-20 04:44:12",ATM,INR
528,4,25,346,Loan_payment,70139.24,21599.08,0.00,"2025-07-09 04:58:22",NEFT,INR
529,12,18,35,Transfer,15605.70,29415.60,13809.90,"2025-10-06 09:21:41",Cheque,INR
530,141,36,367,Transfer,32194.73,167600.78,135406.05,"2024-07-03 23:28:27",NEFT,INR
531,207,27,291,Deposit,57383.63,24255.20,81638.83,"2025-03-28 07:12:05",Cheque,INR
532,15,3,401,Withdrawal,60120.72,18535.25,0.00,"2025-12-02 12:15:43",ATM,INR
533,139,3,5,Loan_payment,79382.97,0.00,0.00,"2024-04-29 20:34:16",Cash,INR
534,18,9,17,Deposit,41435.24,64077.04,105512.28,"2024-02-27 13:45:11",ATM,INR
535,147,29,354,Transfer,38343.74,36944.64,0.00,"2024-09-07 07:27:20",Cash,INR
536,15,11,121,Loan_payment,66693.44,0.00,0.00,"2025-02-20 05:43:53",ATM,INR
537,133,3,402,Withdrawal,30928.19,0.00,0.00,"2024-09-09 13:38:33",Cheque,INR
538,112,41,179,Deposit,2163.35,0.00,2163.35,"2026-01-22 02:22:34",ATM,INR
539,190,9,313,Transfer,24239.68,7361.27,0.00,"2026-01-24 08:38:08",ATM,INR
540,232,11,21,Withdrawal,89648.44,1745.93,0.00,"2025-01-29 15:35:01",Cash,INR
541,73,1,397,Withdrawal,7369.90,92578.39,85208.49,"2024-04-27 06:38:25",Online,INR
542,111,3,242,Deposit,61431.73,55982.41,117414.14,"2025-05-19 19:57:19",ATM,INR
543,95,4,403,Withdrawal,75867.52,272953.86,197086.34,"2025-12-09 22:23:09",Cash,INR
544,104,9,414,Transfer,83616.06,99972.16,16356.10,"2024-03-16 00:12:58",Online,INR
545,215,35,168,Transfer,24236.78,46417.64,22180.86,"2025-06-20 19:10:24",ATM,INR
546,58,15,128,Withdrawal,26558.92,0.00,0.00,"2024-09-06 17:26:04",NEFT,INR
547,43,2,241,Withdrawal,80536.86,0.00,0.00,"2025-01-17 00:26:11",NEFT,INR
548,206,19,38,Deposit,63589.89,114894.82,178484.71,"2025-07-13 08:56:34",Online,INR
549,1,13,25,Transfer,67302.28,99130.19,31827.91,"2025-10-16 14:27:30",Online,INR
550,40,8,214,Withdrawal,33667.96,0.00,0.00,"2026-02-02 23:47:04",NEFT,INR
551,206,4,403,Deposit,21019.39,197086.34,218105.73,"2025-12-04 19:42:07",ATM,INR
552,125,32,62,Loan_payment,52259.65,5075.53,0.00,"2025-05-22 02:23:41",Cash,INR
553,229,27,53,Withdrawal,44620.89,29398.80,0.00,"2025-09-10 14:19:49",Cash,INR
554,114,17,132,Deposit,7598.49,91822.45,99420.94,"2025-11-19 08:24:56",Online,INR
555,81,29,155,Loan_payment,53764.74,12869.85,0.00,"2025-01-09 23:10:57",Online,INR
556,162,10,315,Loan_payment,30994.67,95625.33,64630.66,"2025-07-28 08:55:32",NEFT,INR
557,294,22,44,Deposit,56073.74,0.00,56073.74,"2025-04-13 05:56:59",Cheque,INR
558,213,19,236,Withdrawal,17317.47,20014.16,2696.69,"2026-01-31 12:33:12",ATM,INR
